-160.000000, +18.000000
-160.000000, +19.000000
-160.000000, +20.000000
-160.000000, +21.000000
-160.000000, +22.000000
-159.000000, +18.000000
-159.000000, +19.000000
-159.000000, +20.000000
-159.000000, +21.000000
-159.000000, +22.000000
-158.000000, +18.000000
-158.000000, +19.000000
-158.000000, +20.000000
-158.000000, +21.000000
-158.000000, +22.000000
-157.000000, +18.000000
-157.000000, +19.000000
-157.000000, +20.000000
-157.000000, +21.000000
-157.000000, +22.000000
-156.000000, +18.000000
-156.000000, +19.000000
-156.000000, +20.000000
-156.000000, +21.000000
-156.000000, +22.000000
-155.000000, +18.000000
-155.000000, +19.000000
-155.000000, +20.000000
-155.000000, +21.000000
-155.000000, +22.000000
